user_id,registration_date,first_touch_channel,first_touch_campaign_id,user_type,user_role,company_name,company_industry,company_size_category,country,supplier_capabilities_text,user_feedback_text,total_rfq_value_submitted_buyer,total_deals_won_value_supplier,ltv_actual_or_predicted,is_paying_customer,churn_date
USER00967,2024-06-10,Email Drip,CAMP0047,Buyer,Design Engineer,Ward-Smith,Medical Devices,Enterprise (1000+ emp),India,,,13956.05,0.0,10733.82,True,
USER00968,2024-02-02,Webinar Platform,CAMP0012,Supplier,Sales Director,Moore-Herrera,Electronics & Semiconductors,Enterprise (1000+ emp),Australia,"Precision CNC Machining (3, 4 & 5-axis); Turning; Milling; Grinding; ISO 9001 Certified",,0.0,12223.84,5492.83,True,
USER00969,2023-12-19,SEO Blog,CAMP0031,Buyer,Procurement Manager,Li PLC,Electronics & Semiconductors,Large Company (201-1000 emp),Australia,,My go-to for industrial parts.,0.0,0.0,0.0,False,
USER00970,2022-12-04,Display Network,CAMP0049,Buyer,R&D Lead,"Young, Mccoy and Young",Robotics & Automation,Enterprise (1000+ emp),Germany,,,0.0,0.0,0.0,False,
USER00971,2023-09-07,Google Ads,CAMP0004,Buyer,R&D Lead,Koch and Sons,General Industrial,Enterprise (1000+ emp),Australia,,,0.0,0.0,0.0,False,
USER00972,2023-07-16,Google Ads,,Buyer,R&D Lead,Gomez PLC,Renewable Energy,Large Company (201-1000 emp),India,,,3989.41,0.0,7781.64,True,
USER00973,2024-08-14,Google Ads,CAMP0046,Buyer,Sourcing Specialist,Green PLC,Automotive Manufacturing,Large Company (201-1000 emp),India,,,0.0,0.0,0.0,False,
USER00974,2023-01-12,Partner Referral,,Prospect,,,,,United Kingdom,,,0.0,0.0,0.0,False,
USER00975,2022-02-27,Webinar Platform,CAMP0034,Buyer,Sourcing Specialist,"Campbell, Haas and Porter",Automotive Manufacturing,Small Business (11-50 emp),Germany,,Highly recommend this for sourcing.,0.0,0.0,0.0,False,
USER00976,2025-05-25,Google Ads,CAMP0041,Buyer,R&D Lead,Williams Inc,Aerospace & Defense,Medium Business (51-200 emp),Canada,,,4848.04,0.0,3985.9,True,2026-01-19
USER00977,2024-09-11,Display Network,CAMP0013,Buyer,Sourcing Specialist,"Campbell, Booth and Jacobs",General Industrial,Small Business (11-50 emp),India,,,0.0,0.0,0.0,False,
USER00978,2023-04-24,Google Ads,CAMP0014,Prospect,,,,,Svalbard & Jan Mayen Islands,,Highly recommend this for sourcing.,0.0,0.0,0.0,False,
USER00979,2025-03-16,Email Drip,CAMP0020,Buyer,Procurement Manager,Skinner LLC,Robotics & Automation,Enterprise (1000+ emp),United Kingdom,,,4497.27,0.0,3390.12,True,
USER00980,2022-06-08,SEO Blog,CAMP0033,Supplier,Account Manager,"Smith, Smith and Wilson",Aerospace & Defense,Small Business (11-50 emp),India,"Custom Gear Manufacturing; Spur, Helical, Bevel Gears; Heat Treatment; Gear Hobbing & Shaping",,0.0,0.0,0.0,False,
USER00981,2022-02-08,Google Ads,CAMP0046,Supplier,Business Owner,Lopez PLC,Medical Devices,Startup (1-10 emp),Germany,"3D Printing Services (FDM, SLA, SLS, DMLS); Rapid Prototyping; Additive Manufacturing; Material Variety",,0.0,0.0,0.0,False,
USER00982,2022-02-13,Organic Search,,Supplier,Business Owner,Hill-Newton,Automotive Manufacturing,Enterprise (1000+ emp),Mexico,"Custom Gear Manufacturing; Spur, Helical, Bevel Gears; Heat Treatment; Gear Hobbing & Shaping",,0.0,17861.08,11925.18,True,
USER00983,2024-01-25,LinkedIn Ads,CAMP0002,Buyer,Sourcing Specialist,Martinez LLC,Electronics & Semiconductors,Large Company (201-1000 emp),India,,,0.0,0.0,0.0,False,
USER00984,2025-01-06,Partner Referral,,Buyer,Operations Director,"Willis, Miller and Vargas",Robotics & Automation,Enterprise (1000+ emp),Germany,,,1850.33,0.0,3101.34,True,
USER00985,2025-04-02,Google Ads,CAMP0014,Supplier,Sales Director,Martin and Sons,Medical Devices,Small Business (11-50 emp),India,"Custom Gear Manufacturing; Spur, Helical, Bevel Gears; Heat Treatment; Gear Hobbing & Shaping",,0.0,0.0,0.0,False,
USER00986,2023-06-23,Google Ads,CAMP0041,Buyer,Design Engineer,"Gonzales, Hodge and Lyons",Construction Equipment,Medium Business (51-200 emp),Bahrain,,The platform is very user-friendly and efficient.,0.0,0.0,0.0,False,
USER00987,2022-07-06,SEO Blog,CAMP0031,Buyer,Procurement Manager,King-Rodgers,Aerospace & Defense,Startup (1-10 emp),USA,,It's not as intuitive as I hoped.,0.0,0.0,0.0,False,
USER00988,2025-03-22,Display Network,CAMP0013,Prospect,,,,,Japan,,,0.0,0.0,0.0,False,
USER00989,2025-01-20,Display Network,,Buyer,Design Engineer,Moore Inc,Medical Devices,Medium Business (51-200 emp),Mexico,,,0.0,0.0,0.0,False,
USER00990,2023-04-30,SEO Blog,CAMP0045,Supplier,Production Head,"Nguyen, Weaver and Ingram",Robotics & Automation,Large Company (201-1000 emp),USA,"Custom Gear Manufacturing; Spur, Helical, Bevel Gears; Heat Treatment; Gear Hobbing & Shaping",,0.0,0.0,0.0,False,
USER00991,2024-01-24,Partner Referral,CAMP0005,Supplier,Production Head,Morales-Smith,Aerospace & Defense,Small Business (11-50 emp),Australia,"Electronic Contract Manufacturing (ECM); PCB Assembly (SMT, PTH); Cable Harnesses; Box Builds; Functional Testing","Resolved my issue promptly, great support.",0.0,21112.92,8590.02,True,
USER00992,2023-10-16,Webinar Platform,,Supplier,Account Manager,Parker PLC,Renewable Energy,Enterprise (1000+ emp),Mexico,"Electronic Contract Manufacturing (ECM); PCB Assembly (SMT, PTH); Cable Harnesses; Box Builds; Functional Testing",,0.0,0.0,0.0,False,
USER00993,2022-01-20,Email Drip,CAMP0006,Buyer,Sourcing Specialist,Smith Group,Robotics & Automation,Startup (1-10 emp),India,,,6563.36,0.0,5881.14,True,
USER00994,2024-10-01,Google Ads,,Prospect,,,,,Armenia,,,0.0,0.0,0.0,False,
USER00995,2023-03-01,Email Drip,CAMP0003,Buyer,Procurement Manager,Garza Group,Aerospace & Defense,Small Business (11-50 emp),India,,,11434.12,0.0,9074.51,True,
USER00996,2024-03-03,Partner Referral,,Supplier,Sales Director,Dean-Mitchell,General Industrial,Small Business (11-50 emp),India,Industrial Fasteners & Hardware Distribution; Standard & Custom Components; Global Sourcing,,0.0,0.0,0.0,False,
USER00997,2023-06-29,Display Network,CAMP0001,Prospect,,,,,India,,,0.0,0.0,0.0,False,
USER00998,2023-11-05,Organic Search,,Prospect,,,,,USA,,,0.0,0.0,0.0,False,
USER00999,2023-05-30,Email Drip,,Supplier,Account Manager,"Cruz, Rodriguez and Mosley",Medical Devices,Medium Business (51-200 emp),Australia,"Sheet Metal Fabrication; Laser Cutting; Turret Punching; Press Brake Forming; Welding (TIG, MIG); Powder Coating",,0.0,0.0,0.0,False,
USER01000,2022-11-07,Webinar Platform,CAMP0012,Buyer,R&D Lead,Olson Ltd,General Industrial,Enterprise (1000+ emp),United Kingdom,,,0.0,0.0,0.0,False,
USER01001,2022-06-26,Partner Referral,,Buyer,Procurement Manager,Miller Group,Robotics & Automation,Startup (1-10 emp),Canada,,Excellent service and quick turnaround!,1223.96,0.0,3661.91,True,
USER01002,2024-12-28,Webinar Platform,CAMP0035,Supplier,Account Manager,Smith-Waters,Automotive Manufacturing,Startup (1-10 emp),Australia,"Precision CNC Machining (3, 4 & 5-axis); Turning; Milling; Grinding; ISO 9001 Certified",,0.0,5716.78,2621.76,True,
USER01003,2024-02-24,Email Drip,CAMP0003,Buyer,R&D Lead,Morris-Mccarthy,Medical Devices,Enterprise (1000+ emp),Canada,,,1554.28,0.0,1312.28,True,
USER01004,2022-08-11,Partner Referral,,Buyer,Operations Director,Peterson Group,Renewable Energy,Small Business (11-50 emp),Germany,,The RFQ process was smooth and effective.,0.0,0.0,0.0,False,
USER01005,2023-06-23,Email Drip,CAMP0030,Supplier,Account Manager,"Turner, Cunningham and Baker",General Industrial,Large Company (201-1000 emp),USA,"Precision CNC Machining (3, 4 & 5-axis); Turning; Milling; Grinding; ISO 9001 Certified","Resolved my issue promptly, great support.",0.0,0.0,0.0,False,
USER01006,2024-09-15,Display Network,CAMP0021,Buyer,Design Engineer,Rodriguez-Martin,Construction Equipment,Large Company (201-1000 emp),USA,,"Resolved my issue promptly, great support.",0.0,0.0,0.0,False,
USER01007,2024-11-29,SEO Blog,CAMP0033,Supplier,Business Owner,"Johnston, Jarvis and Johnson",Electronics & Semiconductors,Small Business (11-50 emp),Germany,Plastic Injection Molding; Tooling Design & Fabrication; Overmolding; Insert Molding; Cleanroom Assembly,,0.0,5028.8,2690.03,True,2024-12-05
USER01008,2024-07-07,Webinar Platform,CAMP0012,Buyer,Sourcing Specialist,Wagner Group,Electronics & Semiconductors,Medium Business (51-200 emp),Holy See (Vatican City State),,,2605.27,0.0,3708.54,True,
USER01009,2022-07-06,Google Ads,CAMP0014,Buyer,Procurement Manager,Porter Inc,Medical Devices,Enterprise (1000+ emp),Norfolk Island,,,11396.95,0.0,8348.12,True,
USER01010,2022-05-21,Display Network,CAMP0013,Supplier,Sales Director,"Harrington, Velasquez and Reynolds",Medical Devices,Enterprise (1000+ emp),Canada,Industrial Fasteners & Hardware Distribution; Standard & Custom Components; Global Sourcing,,0.0,0.0,0.0,False,
USER01011,2024-01-14,Email Drip,,Buyer,Operations Director,Barron-Parks,Construction Equipment,Large Company (201-1000 emp),United Kingdom,,Easy to navigate and find what I need.,0.0,0.0,0.0,False,
USER01012,2024-02-04,Partner Referral,,Buyer,Design Engineer,Weiss-Walker,Aerospace & Defense,Medium Business (51-200 emp),USA,,,0.0,0.0,0.0,False,
USER01013,2023-07-06,SEO Blog,CAMP0032,Supplier,Account Manager,"Espinoza, Powers and Davis",Construction Equipment,Startup (1-10 emp),Uzbekistan,Industrial Fasteners & Hardware Distribution; Standard & Custom Components; Global Sourcing,,0.0,4675.88,3105.54,True,
USER01014,2023-10-13,Display Network,CAMP0001,Buyer,Operations Director,Fernandez-Hill,Robotics & Automation,Startup (1-10 emp),Germany,,Loved the quality of suppliers I found.,0.0,0.0,0.0,False,
USER01015,2023-04-08,SEO Blog,CAMP0015,Buyer,Procurement Manager,Nielsen-Short,Construction Equipment,Small Business (11-50 emp),Australia,,A fantastic tool for procurement.,9462.03,0.0,7524.23,True,
USER01016,2022-02-07,SEO Blog,CAMP0033,Supplier,Production Head,Knight-Howard,Construction Equipment,Small Business (11-50 emp),India,Industrial Fasteners & Hardware Distribution; Standard & Custom Components; Global Sourcing,Easy to navigate and find what I need.,0.0,0.0,0.0,False,
USER01017,2025-02-05,SEO Blog,,Buyer,Sourcing Specialist,"Reed, Black and Rivas",Medical Devices,Enterprise (1000+ emp),United Kingdom,,,7414.94,0.0,5794.98,True,
USER01018,2022-04-12,Display Network,CAMP0049,Supplier,Production Head,"Walton, Flores and Nelson",Construction Equipment,Medium Business (51-200 emp),Germany,"Electronic Contract Manufacturing (ECM); PCB Assembly (SMT, PTH); Cable Harnesses; Box Builds; Functional Testing",,0.0,17717.32,10213.67,True,
USER01019,2024-06-21,Partner Referral,CAMP0005,Supplier,Business Owner,"Garcia, Chavez and Parker",General Industrial,Small Business (11-50 emp),Costa Rica,"3D Printing Services (FDM, SLA, SLS, DMLS); Rapid Prototyping; Additive Manufacturing; Material Variety",,0.0,0.0,0.0,False,
USER01020,2022-07-14,Display Network,,Buyer,R&D Lead,Garza-Velasquez,Medical Devices,Medium Business (51-200 emp),United Kingdom,,,0.0,0.0,0.0,False,
USER01021,2024-02-03,SEO Blog,CAMP0031,Buyer,R&D Lead,"Torres, Hayes and Bates",Medical Devices,Large Company (201-1000 emp),Mexico,,,294.57,0.0,461.28,True,
USER01022,2025-03-08,Webinar Platform,,Supplier,Sales Director,"Flores, Hanson and Santos",General Industrial,Small Business (11-50 emp),Canada,"Electronic Contract Manufacturing (ECM); PCB Assembly (SMT, PTH); Cable Harnesses; Box Builds; Functional Testing",,0.0,0.0,0.0,False,
USER01023,2025-02-04,LinkedIn Ads,CAMP0026,Buyer,Operations Director,Curtis-Weaver,Medical Devices,Enterprise (1000+ emp),India,,It's not as intuitive as I hoped.,0.0,0.0,0.0,False,
USER01024,2022-06-14,Webinar Platform,CAMP0029,Buyer,Design Engineer,Kennedy-Holmes,Robotics & Automation,Enterprise (1000+ emp),Mexico,,The search results could be more accurate.,9795.95,0.0,8486.91,True,
USER01025,2024-01-02,Email Drip,,Supplier,Production Head,"Thomas, Lin and Ross",General Industrial,Medium Business (51-200 emp),Australia,"Sheet Metal Fabrication; Laser Cutting; Turret Punching; Press Brake Forming; Welding (TIG, MIG); Powder Coating","Resolved my issue promptly, great support.",0.0,0.0,0.0,False,
USER01026,2025-02-14,LinkedIn Ads,,Supplier,Production Head,"Robertson, Fernandez and Reynolds",Robotics & Automation,Small Business (11-50 emp),Canada,"Electronic Contract Manufacturing (ECM); PCB Assembly (SMT, PTH); Cable Harnesses; Box Builds; Functional Testing",,0.0,3923.25,2984.52,True,2025-10-22
USER01027,2023-04-04,Display Network,,Buyer,Procurement Manager,Guzman LLC,Medical Devices,Startup (1-10 emp),India,,,1612.67,0.0,1692.85,True,
USER01028,2024-01-01,LinkedIn Ads,CAMP0026,Buyer,Sourcing Specialist,Gillespie PLC,Aerospace & Defense,Large Company (201-1000 emp),Canada,,,0.0,0.0,0.0,False,
USER01029,2024-10-12,Partner Referral,,Buyer,Design Engineer,Jefferson PLC,Construction Equipment,Medium Business (51-200 emp),USA,,,1986.02,0.0,2513.3,True,
USER01030,2023-09-01,Email Drip,CAMP0042,Supplier,Production Head,"Bennett, Aguilar and Smith",Medical Devices,Enterprise (1000+ emp),Canada,Metal Stamping; Progressive Die; Deep Drawing; Secondary Operations; High Volume Production,,0.0,0.0,0.0,False,
USER01031,2024-03-11,Webinar Platform,CAMP0035,Prospect,,,,,India,,The platform is very user-friendly and efficient.,0.0,0.0,0.0,False,
USER01032,2023-08-04,Display Network,,Buyer,R&D Lead,Wells Group,Renewable Energy,Startup (1-10 emp),Gibraltar,,Expected a wider range of services.,0.0,0.0,0.0,False,
USER01033,2023-01-18,Google Ads,CAMP0004,Buyer,Operations Director,Thomas Ltd,Renewable Energy,Medium Business (51-200 emp),USA,,Encountered a few bugs while submitting my RFQ.,0.0,0.0,0.0,False,
USER01034,2022-09-12,SEO Blog,CAMP0050,Supplier,Business Owner,Ferguson-Williams,Automotive Manufacturing,Medium Business (51-200 emp),India,,,0.0,850.25,538.83,True,2022-09-22
USER01035,2024-03-04,Webinar Platform,CAMP0039,Supplier,Production Head,Pearson-Flores,Construction Equipment,Enterprise (1000+ emp),Canada,"Electronic Contract Manufacturing (ECM); PCB Assembly (SMT, PTH); Cable Harnesses; Box Builds; Functional Testing",Highly recommend this for sourcing.,0.0,0.0,0.0,False,
USER01036,2023-08-11,Partner Referral,CAMP0036,Buyer,R&D Lead,"Davis, Ponce and Garza",Medical Devices,Enterprise (1000+ emp),Canada,,Loved the quality of suppliers I found.,0.0,0.0,0.0,False,
USER01037,2022-10-16,Webinar Platform,CAMP0038,Supplier,Production Head,Potts Inc,Robotics & Automation,Large Company (201-1000 emp),Mexico,"Precision CNC Machining (3, 4 & 5-axis); Turning; Milling; Grinding; ISO 9001 Certified",,0.0,0.0,0.0,False,
USER01038,2024-04-29,Google Ads,CAMP0004,Buyer,Sourcing Specialist,Park-Kennedy,Electronics & Semiconductors,Large Company (201-1000 emp),Germany,,,0.0,0.0,0.0,False,
USER01039,2024-03-31,Display Network,CAMP0013,Buyer,R&D Lead,"Moore, White and Carr",Medical Devices,Large Company (201-1000 emp),Australia,,,4585.34,0.0,6812.17,True,
USER01040,2022-10-27,SEO Blog,CAMP0045,Buyer,Operations Director,Thompson Ltd,Robotics & Automation,Startup (1-10 emp),Germany,,The RFQ process was smooth and effective.,9018.62,0.0,9874.62,True,2024-05-11
USER01041,2022-11-23,Organic Search,,Supplier,Production Head,"Harris, Ramirez and Brown",Construction Equipment,Medium Business (51-200 emp),Mexico,"Custom Gear Manufacturing; Spur, Helical, Bevel Gears; Heat Treatment; Gear Hobbing & Shaping",The platform is very user-friendly and efficient.,0.0,0.0,0.0,False,
USER01042,2025-02-02,Partner Referral,CAMP0005,Buyer,R&D Lead,"Fisher, Hatfield and Hale",Automotive Manufacturing,Medium Business (51-200 emp),Gambia,,,0.0,0.0,0.0,False,
USER01043,2025-03-26,Display Network,CAMP0021,Buyer,Sourcing Specialist,Clarke Ltd,Automotive Manufacturing,Enterprise (1000+ emp),Mexico,,,0.0,0.0,0.0,False,
USER01044,2024-08-25,Email Drip,,Buyer,Procurement Manager,Ayala-Colon,Construction Equipment,Enterprise (1000+ emp),Mexico,,,3162.63,0.0,5857.52,True,2025-07-23
USER01045,2023-03-12,LinkedIn Ads,CAMP0028,Buyer,Procurement Manager,"Smith, Scott and Hall",Medical Devices,Startup (1-10 emp),Canada,,A fantastic tool for procurement.,5264.51,0.0,11135.94,True,2023-03-21
USER01046,2024-07-13,Google Ads,,Supplier,Business Owner,"Bailey, Roberts and Henderson",Construction Equipment,Small Business (11-50 emp),Venezuela,"Custom Gear Manufacturing; Spur, Helical, Bevel Gears; Heat Treatment; Gear Hobbing & Shaping",,0.0,0.0,0.0,False,
USER01047,2023-05-27,Partner Referral,CAMP0040,Supplier,Production Head,Tucker PLC,Renewable Energy,Startup (1-10 emp),Swaziland,,,0.0,6484.99,4161.14,True,
USER01048,2023-02-02,Google Ads,,Buyer,Procurement Manager,Wang and Sons,General Industrial,Enterprise (1000+ emp),USA,,Top-notch experience overall.,2749.02,0.0,2907.69,True,
USER01049,2023-03-05,Webinar Platform,CAMP0034,Buyer,Design Engineer,Oconnell Group,Aerospace & Defense,Enterprise (1000+ emp),USA,,,3271.44,0.0,3650.52,True,
USER01050,2022-08-31,LinkedIn Ads,CAMP0011,Supplier,Account Manager,"Mccullough, Miles and Stewart",Robotics & Automation,Enterprise (1000+ emp),Mexico,"Custom Gear Manufacturing; Spur, Helical, Bevel Gears; Heat Treatment; Gear Hobbing & Shaping",,0.0,0.0,0.0,False,
USER01051,2022-12-31,SEO Blog,,Buyer,Procurement Manager,Benson Group,Robotics & Automation,Startup (1-10 emp),United Kingdom,,,2677.17,0.0,5910.75,True,
USER01052,2025-01-04,LinkedIn Ads,,Buyer,Operations Director,"Ward, Johnson and Ortega",Automotive Manufacturing,Startup (1-10 emp),Iran,,,533.38,0.0,1006.14,True,
USER01053,2025-05-07,Display Network,CAMP0017,Supplier,Account Manager,Salazar LLC,Construction Equipment,Enterprise (1000+ emp),India,Industrial Fasteners & Hardware Distribution; Standard & Custom Components; Global Sourcing,The pricing information isn't always clear.,0.0,5872.43,4005.43,True,
USER01054,2023-08-14,Email Drip,,Buyer,Design Engineer,Rojas-Alvarez,Robotics & Automation,Enterprise (1000+ emp),USA,,,6400.07,0.0,5434.18,True,
USER01055,2022-01-03,Webinar Platform,,Buyer,R&D Lead,"Ibarra, Ortiz and Wallace",Medical Devices,Small Business (11-50 emp),United Kingdom,,,0.0,0.0,0.0,False,
USER01056,2023-09-16,Partner Referral,CAMP0023,Buyer,Sourcing Specialist,Roberts-Ramos,Aerospace & Defense,Medium Business (51-200 emp),French Southern Territories,,,0.0,0.0,0.0,False,
USER01057,2023-08-24,Organic Search,,Buyer,Procurement Manager,Lewis-Wright,Robotics & Automation,Small Business (11-50 emp),Australia,,,0.0,0.0,0.0,False,
USER01058,2024-11-05,Partner Referral,CAMP0040,Prospect,,,,,USA,,,0.0,0.0,0.0,False,
USER01059,2024-07-29,SEO Blog,CAMP0045,Supplier,Business Owner,Thomas-Alexander,General Industrial,Medium Business (51-200 emp),USA,Industrial Fasteners & Hardware Distribution; Standard & Custom Components; Global Sourcing,My go-to for industrial parts.,0.0,27444.84,11924.23,True,
USER01060,2023-07-06,LinkedIn Ads,CAMP0028,Supplier,Account Manager,Oliver Inc,Electronics & Semiconductors,Enterprise (1000+ emp),Australia,"Precision CNC Machining (3, 4 & 5-axis); Turning; Milling; Grinding; ISO 9001 Certified",,0.0,2135.71,4131.09,True,2023-08-11
USER01061,2024-01-09,Webinar Platform,CAMP0029,Buyer,R&D Lead,"Vaughan, Cox and Webb",Robotics & Automation,Small Business (11-50 emp),United States of America,,,757.63,0.0,1235.69,True,
USER01062,2022-05-14,LinkedIn Ads,,Buyer,R&D Lead,Velasquez Inc,Automotive Manufacturing,Medium Business (51-200 emp),United Kingdom,,,4551.95,0.0,11470.18,True,2024-01-01
