user_id,registration_date,first_touch_channel,first_touch_campaign_id,user_type,user_role,company_name,company_industry,company_size_category,supplier_capabilities_text,country,region,total_rfq_value_submitted_buyer,total_deals_won_value_supplier,ltv_actual_or_predicted,is_paying_customer,churn_date,user_feedback_text,mock_sentiment_score,gemini_sentiment_analysis,gemini_feedback_keywords,gemini_supplier_capability_summary
USER00969,2022-11-22,SEO,CAMP0013,Buyer,R&D Specialist,"Sherman, Kelley and Garrett",Aerospace & Defense,Large Enterprise (501-2000),,Mexico,Oregon,8159.53,0.0,6538.98,True,,,,,,
USER00970,2024-09-24,Referral Partner Site,CAMP0007,Buyer,R&D Specialist,Preston-Pittman,Aerospace & Defense,Large Enterprise (501-2000),,Canada,,27034.56,0.0,13599.74,True,,,,,,
USER00971,2022-07-20,Webinar Platform,CAMP0039,Supplier,Production Manager,"Carroll, Chapman and Williams Corp",Aerospace & Defense,SMB (11-50),Usinagem CNC; Torneamento; Fresamento,Mexico,Alabama,0.0,43669.31,18295.47,True,,,,,,
USER00972,2024-12-19,LinkedIn Ads,CAMP0038,Supplier,Marketing Manager,Jones LLC LLC,Automotive,Mid-Market (51-500),"Impressão 3D (FDM, SLA); Prototipagem",Germany,,0.0,11868.0,9560.37,True,,Recomendo! Play friend off drop role.,0.58,,,
USER00973,2023-01-05,SEO,CAMP0029,Buyer,Designer,James-Stuart,Electronics,Startup (1-10),,Germany,Virginia,0.0,0.0,0.0,False,,,,,,
USER00974,2022-05-28,Webinar Platform,CAMP0027,Supplier,Business Owner,"Welch, Romero and Walker Industries",Construction Equipment,SMB (11-50),,Mexico,Ohio,0.0,4540.79,2959.89,True,,Adorei! Practice various sense industry become trouble.,0.68,,,
USER00975,2023-10-25,Webinar Platform,CAMP0018,Buyer,Operations Manager,Freeman and Sons,Automotive,Corporate (2000+),,USA,Pennsylvania,0.0,0.0,0.0,False,,,,,,
USER00976,2023-08-31,LinkedIn Ads,CAMP0035,Buyer,Operations Manager,"Turner, Bruce and Foster",Construction Equipment,Corporate (2000+),,China,Oregon,0.0,0.0,0.0,False,,,,,,
USER00977,2022-11-27,Webinar Platform,CAMP0001,Supplier,Marketing Manager,"Evans, Johnston and Le LLC",Medical Devices,Corporate (2000+),"Montagem Eletrônica (SMT, PTH); Testes Funcionais",Canada,,0.0,32788.79,14312.03,True,,,,,,
USER00978,2023-03-13,Referral Partner Site,CAMP0006,Supplier,Business Owner,Lambert and Sons Solutions,Medical Devices,Startup (1-10),Corte e Dobra de Chapas; Soldagem MIG/TIG,Canada,Wisconsin,0.0,0.0,0.0,False,,Fácil de usar! Past send defense this along according place really.,0.72,,,
USER00979,2023-07-20,Email,CAMP0002,Buyer,R&D Specialist,Hahn PLC,General Manufacturing,Mid-Market (51-500),,Brazil,Massachusetts,0.0,0.0,0.0,False,,Excelente! Subject fire piece manage prepare person.,0.56,,,
USER00980,2024-07-23,Email,CAMP0028,Buyer,Engineer,Carpenter Ltd,Automotive,Large Enterprise (501-2000),,Mexico,,18023.09,0.0,13512.2,True,,,,,,
USER00981,2022-10-12,Google Ads,CAMP0020,Buyer,Designer,Humphrey-Payne,Electronics,Startup (1-10),,Mexico,Maryland,0.0,0.0,0.0,False,,,,,,
USER00982,2023-10-16,Email,CAMP0015,Prospect,,,,,,India,New York,0.0,0.0,0.0,False,,,,,,
USER00983,2024-10-04,Email,CAMP0023,Buyer,Operations Manager,Taylor Ltd,Robotics & Automation,Large Enterprise (501-2000),,Germany,Nebraska,0.0,0.0,0.0,False,,,,,,
USER00984,2023-06-02,Webinar Platform,,Supplier,Production Manager,Jackson-Castro Solutions,General Manufacturing,Large Enterprise (501-2000),Injeção Plástica; Ferramentaria,Canada,Kansas,0.0,17471.0,16977.12,True,,,,,,
USER00985,2022-01-11,Webinar Platform,CAMP0024,Buyer,Designer,Johnson Ltd,Automotive,SMB (11-50),,China,Maryland,0.0,0.0,0.0,False,,,,,,
USER00986,2023-07-19,Google Display Network,CAMP0034,Prospect,,,,,,Canada,New Hampshire,0.0,0.0,0.0,False,,,,,,
USER00987,2023-04-09,SEO,CAMP0041,Buyer,Engineer,"Romero, Johnson and Edwards",General Manufacturing,Mid-Market (51-500),,China,Wyoming,11743.84,0.0,11953.33,True,,,,,,
USER00988,2022-02-25,SEO,CAMP0029,Supplier,Sales Rep,James-Coffey Solutions,Energy,Corporate (2000+),"Montagem Eletrônica (SMT, PTH); Testes Funcionais",India,,0.0,16099.52,7112.62,True,,,,,,
USER00989,2022-04-16,Webinar Platform,CAMP0027,Prospect,,,,,,India,,0.0,0.0,0.0,False,,,,,,
USER00990,2024-12-02,Email,CAMP0046,Supplier,Business Owner,Clark-Simon LLC,Construction Equipment,Large Enterprise (501-2000),Usinagem CNC; Torneamento; Fresamento,Mexico,Michigan,0.0,47724.91,18433.6,True,,Complicado. Study door if although send trade point surface.,0.1,,,
USER00991,2024-05-19,Referral Partner Site,,Buyer,Engineer,Schwartz-Salinas,Construction Equipment,Startup (1-10),,Mexico,West Virginia,0.0,0.0,0.0,False,,,,,,
USER00992,2022-02-01,Google Ads,CAMP0049,Supplier,Business Owner,Mclaughlin and Sons Manufacturing,Electronics,SMB (11-50),Usinagem CNC; Torneamento; Fresamento,Mexico,,0.0,0.0,0.0,False,,,,,,
USER00993,2023-12-06,Google Display Network,CAMP0011,Buyer,Procurement Manager,Romero-Williams,Medical Devices,Mid-Market (51-500),,India,,0.0,0.0,0.0,False,,,,,,
USER00994,2022-11-21,SEO,CAMP0016,Buyer,Procurement Manager,Ho and Sons,Aerospace & Defense,Startup (1-10),,Germany,Virginia,3688.82,0.0,5282.6,True,,,,,,
USER00995,2022-12-08,Webinar Platform,CAMP0027,Buyer,Procurement Manager,"Dennis, Young and Miller",Construction Equipment,SMB (11-50),,Mexico,Massachusetts,12066.59,0.0,12937.09,True,2022-12-19,Ótimo! Organization art contain high bar could every prevent she scene suddenly knowledge why that into.,0.8,,,
USER00996,2024-06-15,SEO,CAMP0022,Prospect,,,,,,Canada,Maryland,0.0,0.0,0.0,False,,,,,,
USER00997,2023-03-09,Google Display Network,CAMP0032,Buyer,Designer,Stout-Martinez,Electronics,Corporate (2000+),,Mexico,,13837.61,0.0,9635.63,True,,,,,,
USER00998,2024-05-25,LinkedIn Ads,CAMP0026,Prospect,,,,,,USA,,0.0,0.0,0.0,False,,,,,,
USER00999,2022-11-27,Referral Partner Site,CAMP0021,Prospect,,,,,,USA,Wyoming,0.0,0.0,0.0,False,,,,,,
USER01000,2022-10-21,Referral Partner Site,CAMP0007,Prospect,,,,,,China,,0.0,0.0,0.0,False,,Recomendo! Effort size even glass whom assume would future government leg.,0.71,,,
USER01001,2024-02-17,LinkedIn Ads,CAMP0004,Prospect,,,,,,India,,0.0,0.0,0.0,False,,,,,,
USER01002,2022-11-27,LinkedIn Ads,CAMP0038,Prospect,,,,,,Brazil,,0.0,0.0,0.0,False,,,,,,
USER01003,2024-02-14,SEO,CAMP0016,Prospect,,,,,,USA,Nevada,0.0,0.0,0.0,False,,,,,,
USER01004,2022-04-23,LinkedIn Ads,CAMP0019,Supplier,Production Manager,Hoffman-Jones Corp,Medical Devices,Startup (1-10),Usinagem CNC; Torneamento; Fresamento,USA,Georgia,0.0,0.0,0.0,False,,Recomendo! Experience none analysis throughout model tree TV add bed look carry sometimes.,0.88,,,
USER01005,2023-09-07,Email,CAMP0012,Buyer,Designer,Jones PLC,Robotics & Automation,Startup (1-10),,China,Oklahoma,0.0,0.0,0.0,False,,,,,,
USER01006,2024-07-01,Google Display Network,CAMP0034,Supplier,Business Owner,Willis Inc LLC,General Manufacturing,SMB (11-50),Injeção Plástica; Ferramentaria,China,West Virginia,0.0,0.0,0.0,False,,,,,,
USER01007,2025-04-29,LinkedIn Ads,CAMP0019,Buyer,Engineer,Wyatt Ltd,General Manufacturing,Large Enterprise (501-2000),,USA,New Hampshire,0.0,0.0,0.0,False,,,,,,
USER01008,2025-04-09,Email,CAMP0023,Supplier,Business Owner,"Paul, Gibson and Brown Manufacturing",Automotive,Mid-Market (51-500),Usinagem CNC; Torneamento; Fresamento,Brazil,,0.0,0.0,0.0,False,,,,,,
USER01009,2022-02-19,Organic Search,,Supplier,Sales Rep,Castro-Carney Manufacturing,Automotive,Corporate (2000+),"Montagem Eletrônica (SMT, PTH); Testes Funcionais",India,West Virginia,0.0,0.0,0.0,False,,,,,,
USER01010,2022-08-01,LinkedIn Ads,,Supplier,Marketing Manager,Sanchez-Matthews Solutions,Robotics & Automation,Large Enterprise (501-2000),"Montagem Eletrônica (SMT, PTH); Testes Funcionais",Mexico,,0.0,43461.02,14547.23,True,,,,,,
USER01011,2024-10-08,Webinar Platform,,Buyer,R&D Specialist,"Smith, Myers and Kramer",Robotics & Automation,Startup (1-10),,USA,,0.0,0.0,0.0,False,,,,,,
USER01012,2023-07-10,Referral Partner Site,,Prospect,,,,,,Brazil,Oklahoma,0.0,0.0,0.0,False,,,,,,
USER01013,2023-02-17,LinkedIn Ads,CAMP0038,Prospect,,,,,,USA,Idaho,0.0,0.0,0.0,False,,,,,,
USER01014,2024-10-18,Referral Partner Site,CAMP0007,Buyer,R&D Specialist,Woods-Olson,Medical Devices,SMB (11-50),,Canada,Wisconsin,0.0,0.0,0.0,False,,,,,,
USER01015,2023-02-14,Referral Partner Site,CAMP0025,Supplier,Business Owner,Maynard Inc Solutions,Automotive,Startup (1-10),Corte e Dobra de Chapas; Soldagem MIG/TIG,Canada,Utah,0.0,0.0,0.0,False,,,,,,
USER01016,2022-10-02,Referral Partner Site,CAMP0025,Buyer,Designer,"Rhodes, Williams and Woods",Electronics,Large Enterprise (501-2000),,Germany,Wisconsin,0.0,0.0,0.0,False,,Resolveu meu problema! Moment specific drug wish source paper suggest body draw section however.,0.63,,,
USER01017,2023-06-23,Direct,,Supplier,Marketing Manager,Cole Ltd Industries,Automotive,Startup (1-10),"Impressão 3D (FDM, SLA); Prototipagem",Canada,,0.0,12593.96,6615.25,True,,Adorei! Interesting night may hard be interest professional before store.,0.95,,,
USER01018,2022-07-24,LinkedIn Ads,CAMP0043,Buyer,Operations Manager,Jones-Mcdonald,Energy,Startup (1-10),,China,Connecticut,0.0,0.0,0.0,False,,,,,,
USER01019,2023-10-28,Google Display Network,CAMP0008,Buyer,Engineer,Wilson PLC,Electronics,Mid-Market (51-500),,Canada,Delaware,0.0,0.0,0.0,False,,Eficiente! Traditional network serve couple night coach politics keep peace down security.,0.95,,,
USER01020,2024-07-25,Webinar Platform,,Supplier,Production Manager,"Berg, Patton and Perez LLC",Aerospace & Defense,Large Enterprise (501-2000),Corte e Dobra de Chapas; Soldagem MIG/TIG,Brazil,,0.0,0.0,0.0,False,,,,,,
USER01021,2024-12-15,Google Ads,CAMP0050,Prospect,,,,,,India,New Jersey,0.0,0.0,0.0,False,,,,,,
USER01022,2024-01-13,LinkedIn Ads,CAMP0035,Prospect,,,,,,Mexico,Vermont,0.0,0.0,0.0,False,,,,,,
USER01023,2025-05-20,SEO,CAMP0042,Buyer,Engineer,Olsen LLC,Automotive,Startup (1-10),,Mexico,,8794.54,0.0,4671.63,True,,,,,,
USER01024,2024-12-28,Google Display Network,CAMP0032,Supplier,Marketing Manager,Williams-Knight Manufacturing,General Manufacturing,Startup (1-10),Usinagem CNC; Torneamento; Fresamento,India,South Carolina,0.0,0.0,0.0,False,,,,,,
USER01025,2023-10-14,Webinar Platform,CAMP0018,Supplier,Production Manager,Frey Group Industries,Robotics & Automation,Corporate (2000+),Fundição de Alumínio; Acabamento Superficial,China,Virginia,0.0,0.0,0.0,False,,,,,,
USER01026,2023-06-08,Referral Partner Site,,Supplier,Business Owner,"Wright, Fitzpatrick and Caldwell Solutions",Energy,Large Enterprise (501-2000),Usinagem CNC; Torneamento; Fresamento,Canada,Michigan,0.0,42191.04,17369.78,True,,Resolveu meu problema! Network really while argue performance billion follow.,0.64,,,
USER01027,2024-07-20,SEO,,Supplier,Business Owner,Short-Long Corp,Automotive,Mid-Market (51-500),Corte e Dobra de Chapas; Soldagem MIG/TIG,India,,0.0,10370.37,8346.66,True,,,,,,
USER01028,2022-01-17,Webinar Platform,CAMP0001,Supplier,Sales Rep,Johnson and Sons Industries,Energy,Mid-Market (51-500),Usinagem CNC; Torneamento; Fresamento,China,New Mexico,0.0,0.0,0.0,False,,,,,,
USER01029,2022-04-11,Google Ads,,Prospect,,,,,,Germany,Nebraska,0.0,0.0,0.0,False,,,,,,
USER01030,2022-06-16,Direct,,Prospect,,,,,,USA,,0.0,0.0,0.0,False,,,,,,
USER01031,2024-01-06,Webinar Platform,CAMP0001,Buyer,Procurement Manager,Jones-Munoz,Aerospace & Defense,SMB (11-50),,Mexico,Connecticut,0.0,0.0,0.0,False,,,,,,
USER01032,2024-06-03,Google Ads,CAMP0031,Supplier,Marketing Manager,Curry and Sons Manufacturing,Construction Equipment,Corporate (2000+),Fundição de Alumínio; Acabamento Superficial,Mexico,New York,0.0,14358.29,7301.94,True,,,,,,
USER01033,2022-01-09,LinkedIn Ads,CAMP0004,Buyer,Procurement Manager,Valdez-Cook,Aerospace & Defense,SMB (11-50),,China,Alaska,0.0,0.0,0.0,False,,,,,,
USER01034,2024-06-16,SEO,CAMP0030,Buyer,R&D Specialist,"Garcia, Garcia and Weaver",General Manufacturing,SMB (11-50),,Brazil,South Carolina,0.0,0.0,0.0,False,,"Razoável, Enjoy hospital positive threat.",0.49,,,
USER01035,2025-05-14,SEO,CAMP0041,Supplier,Business Owner,"Frank, Vega and Riley Industries",General Manufacturing,Large Enterprise (501-2000),Corte e Dobra de Chapas; Soldagem MIG/TIG,China,,0.0,13332.69,13475.01,True,,,,,,
USER01036,2023-10-04,Google Display Network,,Buyer,Operations Manager,Nunez-Mooney,Energy,Corporate (2000+),,China,New Hampshire,0.0,0.0,0.0,False,,,,,,
USER01037,2022-04-09,Referral Partner Site,CAMP0005,Buyer,Operations Manager,"Santana, Gaines and Robinson",General Manufacturing,Corporate (2000+),,Canada,,0.0,0.0,0.0,False,,,,,,
USER01038,2024-01-06,Referral Partner Site,CAMP0033,Prospect,,,,,,China,California,0.0,0.0,0.0,False,,,,,,
USER01039,2024-05-18,Google Ads,,Supplier,Sales Rep,Carlson-Brown Solutions,Electronics,Corporate (2000+),Fundição de Alumínio; Acabamento Superficial,Brazil,,0.0,0.0,0.0,False,,,,,,
USER01040,2023-02-25,Google Display Network,CAMP0008,Supplier,Sales Rep,"Ellis, Becker and Oneill LLC",Robotics & Automation,SMB (11-50),Fundição de Alumínio; Acabamento Superficial,USA,Oregon,0.0,34136.48,11860.23,True,,,,,,
USER01041,2023-09-15,Google Ads,CAMP0049,Prospect,,,,,,USA,,0.0,0.0,0.0,False,,Muito bom! Discuss wait amount on green year.,0.96,,,
USER01042,2023-06-30,SEO,,Prospect,,,,,,Mexico,South Dakota,0.0,0.0,0.0,False,,,,,,
USER01043,2022-08-11,SEO,,Buyer,R&D Specialist,Thornton-Graham,Aerospace & Defense,SMB (11-50),,Germany,Alaska,24399.09,0.0,13561.09,True,,,,,,
USER01044,2022-01-03,Referral Partner Site,CAMP0005,Buyer,R&D Specialist,"Thornton, Cline and Wright",Medical Devices,Large Enterprise (501-2000),,India,Nebraska,0.0,0.0,0.0,False,,,,,,
USER01045,2024-08-15,Webinar Platform,CAMP0027,Supplier,Production Manager,"Price, Brown and Jones Corp",Automotive,SMB (11-50),"Montagem Eletrônica (SMT, PTH); Testes Funcionais",Germany,Montana,0.0,50182.07,18771.42,True,2025-01-24,,,,,
USER01046,2024-08-06,Direct,,Prospect,,,,,,Brazil,Washington,0.0,0.0,0.0,False,,,,,,
USER01047,2023-11-23,LinkedIn Ads,CAMP0004,Supplier,Business Owner,"Weeks, Martin and Young LLC",General Manufacturing,Large Enterprise (501-2000),Fundição de Alumínio; Acabamento Superficial,USA,,0.0,0.0,0.0,False,,,,,,
USER01048,2022-11-02,SEO,CAMP0003,Supplier,Business Owner,Gutierrez-Gray Manufacturing,Energy,Corporate (2000+),Corte e Dobra de Chapas; Soldagem MIG/TIG,Canada,Minnesota,0.0,15328.3,7361.85,True,,"Funciona, Order will result key agree likely face letter.",0.56,,,
USER01049,2025-04-12,LinkedIn Ads,CAMP0026,Buyer,Designer,Silva-Myers,Construction Equipment,Startup (1-10),,Canada,,0.0,0.0,0.0,False,,"Normal, Point several create time both represent really.",0.42,,,
USER01050,2024-08-30,Google Display Network,CAMP0034,Buyer,R&D Specialist,Aguilar-Mason,Aerospace & Defense,Corporate (2000+),,China,Alaska,6935.25,0.0,5375.67,True,2025-09-03,,,,,
USER01051,2023-11-04,LinkedIn Ads,CAMP0004,Prospect,,,,,,India,Missouri,0.0,0.0,0.0,False,,,,,,
USER01052,2022-02-15,Email,CAMP0028,Buyer,Designer,Stewart Ltd,Construction Equipment,Corporate (2000+),,China,Kentucky,22135.0,0.0,11717.16,True,2023-01-24,Ótimo! New page happen level fight environmental majority discover game middle while food role trial about the happy up race avoid.,0.54,,,
USER01053,2023-05-06,Webinar Platform,CAMP0048,Buyer,Engineer,Blanchard PLC,Energy,Large Enterprise (501-2000),,Mexico,Texas,0.0,0.0,0.0,False,,Rápido! Sign including paper decade another.,0.86,,,
USER01054,2022-01-28,Google Ads,,Buyer,Procurement Manager,"Thompson, Carter and Rosario",Energy,Corporate (2000+),,India,Texas,0.0,0.0,0.0,False,,,,,,
USER01055,2023-03-12,Webinar Platform,CAMP0039,Buyer,R&D Specialist,"Holmes, Vasquez and Bailey",Electronics,Mid-Market (51-500),,China,,0.0,0.0,0.0,False,,,,,,
USER01056,2022-07-02,Google Display Network,,Buyer,Designer,White Ltd,Aerospace & Defense,SMB (11-50),,India,Idaho,22862.93,0.0,13651.71,True,,Rápido! Democratic item very decade decide within.,0.61,,,
USER01057,2022-08-19,Referral Partner Site,CAMP0033,Supplier,Production Manager,Moore PLC Corp,Medical Devices,SMB (11-50),Usinagem CNC; Torneamento; Fresamento,China,North Carolina,0.0,3551.09,3723.19,True,,Decepcionado. Town quickly part attorney street finish last push result try product appear.,0.13,,,
USER01058,2022-03-17,Referral Partner Site,CAMP0033,Supplier,Business Owner,Garcia-Meyers Corp,General Manufacturing,Startup (1-10),Injeção Plástica; Ferramentaria,India,Massachusetts,0.0,0.0,0.0,False,,Recomendo! Main note pressure wish already reveal begin focus tax responsibility.,0.88,,,
USER01059,2023-12-03,Email,CAMP0045,Supplier,Sales Rep,"Harvey, Shelton and Harris Manufacturing",Electronics,Corporate (2000+),"Impressão 3D (FDM, SLA); Prototipagem",Brazil,,0.0,46546.32,17257.69,True,,,,,,
USER01060,2022-02-21,Email,CAMP0023,Buyer,Engineer,Edwards-Patrick,General Manufacturing,SMB (11-50),,China,Mississippi,7602.31,0.0,11654.77,True,,,,,,
USER01061,2022-12-16,SEO,CAMP0042,Prospect,,,,,,Brazil,Missouri,0.0,0.0,0.0,False,,Ótimo! Seek everyone area region group woman color well painting power down.,0.72,,,
USER01062,2023-01-28,Google Display Network,CAMP0032,Supplier,Marketing Manager,"Jones, Petersen and Shepherd LLC",General Manufacturing,Corporate (2000+),Injeção Plástica; Ferramentaria,Germany,Nevada,0.0,3228.01,1470.05,True,,,,,,
USER01063,2024-02-29,Direct,,Prospect,,,,,,Brazil,,0.0,0.0,0.0,False,,,,,,
USER01064,2022-12-01,Email,CAMP0002,Supplier,Sales Rep,"Tucker, Phillips and Mason Corp",Medical Devices,Large Enterprise (501-2000),"Montagem Eletrônica (SMT, PTH); Testes Funcionais",India,,0.0,35344.61,11821.49,True,,,,,,
USER01065,2023-02-21,LinkedIn Ads,CAMP0004,Buyer,Procurement Manager,Jenkins-Cole,Construction Equipment,SMB (11-50),,Canada,Utah,0.0,0.0,0.0,False,,"Funciona, Should animal certainly player social table successful base surface talk partner.",0.59,,,
USER01066,2025-02-09,Webinar Platform,CAMP0024,Prospect,,,,,,Brazil,Wisconsin,0.0,0.0,0.0,False,,Fácil de usar! Black employee million Republican away treat body something.,0.99,,,
USER01067,2023-06-04,Google Display Network,CAMP0008,Supplier,Business Owner,Forbes and Sons LLC,General Manufacturing,Startup (1-10),Usinagem CNC; Torneamento; Fresamento,China,,0.0,37445.1,15829.69,True,2024-01-06,Não funciona. Step grow real every full.,0.28,,,
USER01068,2022-03-14,SEO,CAMP0041,Supplier,Marketing Manager,Richardson-Miller Industries,Automotive,Startup (1-10),Corte e Dobra de Chapas; Soldagem MIG/TIG,Germany,North Dakota,0.0,36441.2,17005.18,True,,,,,,
USER01069,2022-12-01,Email,CAMP0045,Prospect,,,,,,USA,West Virginia,0.0,0.0,0.0,False,,Rápido! Financial once middle research step among try professional like.,0.8,,,
USER01070,2025-03-31,Email,CAMP0046,Buyer,Engineer,"Morrow, Wilson and Bartlett",Aerospace & Defense,Startup (1-10),,Mexico,New Hampshire,18908.65,0.0,14943.61,True,,,,,,
USER01071,2024-06-24,SEO,CAMP0022,Buyer,R&D Specialist,Smith-Rodriguez,Robotics & Automation,Mid-Market (51-500),,USA,Illinois,0.0,0.0,0.0,False,,,,,,
USER01072,2024-08-25,Google Ads,CAMP0049,Prospect,,,,,,India,,0.0,0.0,0.0,False,,,,,,
USER01073,2024-10-11,Webinar Platform,CAMP0001,Buyer,Designer,Robinson Ltd,Medical Devices,Large Enterprise (501-2000),,India,,8214.64,0.0,7231.13,True,2024-11-27,,,,,
USER01074,2023-10-30,Referral Partner Site,CAMP0005,Buyer,Engineer,"Luna, Lopez and Hull",Aerospace & Defense,Corporate (2000+),,Brazil,,0.0,0.0,0.0,False,,Resolveu meu problema! Everybody exactly reality fight window direction trade establish through true would provide Mr that such marriage ask pretty participant.,0.58,,,
USER01075,2023-04-05,LinkedIn Ads,CAMP0043,Supplier,Business Owner,Taylor PLC Industries,Energy,Mid-Market (51-500),"Impressão 3D (FDM, SLA); Prototipagem",Brazil,Maryland,0.0,0.0,0.0,False,,,,,,
USER01076,2024-03-13,SEO,CAMP0042,Prospect,,,,,,Brazil,,0.0,0.0,0.0,False,,,,,,
USER01077,2024-10-04,Google Ads,,Buyer,Engineer,Wright-Henry,Energy,Mid-Market (51-500),,Mexico,Nevada,0.0,0.0,0.0,False,,,,,,
USER01078,2023-11-20,LinkedIn Ads,CAMP0004,Buyer,Engineer,Medina-Higgins,Construction Equipment,SMB (11-50),,Mexico,Texas,19390.09,0.0,12094.41,True,,,,,,
USER01079,2022-02-20,LinkedIn Ads,CAMP0038,Buyer,Procurement Manager,Rogers Ltd,Construction Equipment,Mid-Market (51-500),,USA,Missouri,0.0,0.0,0.0,False,,"Esperado, Friend him successful view family phone son us create threat minute agent.",0.5,,,
USER01080,2024-03-07,LinkedIn Ads,CAMP0035,Buyer,Operations Manager,Lee-Thomas,Electronics,Corporate (2000+),,China,Michigan,9083.7,0.0,5134.75,True,,Eficiente! Writer opportunity pattern view western where suddenly season long goal.,0.95,,,
USER01081,2023-01-08,SEO,,Buyer,R&D Specialist,Fernandez-Ramirez,General Manufacturing,SMB (11-50),,Mexico,,0.0,0.0,0.0,False,,Resolveu meu problema! Tv environment people physical yeah investment sound.,0.58,,,
USER01082,2024-11-01,Google Ads,CAMP0049,Supplier,Production Manager,"Sanchez, Jones and Cannon Industries",General Manufacturing,Startup (1-10),"Montagem Eletrônica (SMT, PTH); Testes Funcionais",Canada,,0.0,0.0,0.0,False,,,,,,
USER01083,2023-06-23,LinkedIn Ads,CAMP0043,Buyer,Procurement Manager,"Perry, Nguyen and Mitchell",Robotics & Automation,Startup (1-10),,Germany,New Mexico,0.0,0.0,0.0,False,,,,,,
